Geneid,log2FoldChange,pvalue,-log10(pvalue),comparison,Regulation,JGI_annotation,KEGG_annotation
jgi|Sacce1|277|YBR034C,-3.6345390822014636,9.351328594395387e-05,4.0291266821516745,GNHR / EBY,Downregulated,Methyltransferases,"K11434 type I protein arginine methyltransferase [EC:2.1.1.319] | (RefSeq) HMT1, HCP1, ODP1, RMT1; protein-arginine omega-N methyltransferase HMT1"
jgi|Sacce1|4508|YLR452C,-3.6388548401426286,8.405821016583443e-08,7.075419861575135,GNHR / EBY,Downregulated,,"K19838 GTPase-activating protein SST2 | (RefSeq) SST2, SSL2; GTPase-activating protein SST2"
jgi|Sacce1|2491|YGL076C,-3.6403352869510135,1.9971645236899988e-07,6.699586157068416,GNHR / EBY,Downregulated,,K02937 large subunit ribosomal protein L7e | (RefSeq) RPL7A; ribosomal 60S subunit protein L7A
jgi|Sacce1|1549|YDR508C,-3.642182052479978,9.10219831374615e-05,4.040853706554588,GNHR / EBY,Downregulated,,K16261 yeast amino acid transporter | (RefSeq) GNP1; glutamine permease GNP1
jgi|Sacce1|2081|YER127W,-3.644621701674292,9.991786679332073e-05,4.000356846549244,GNHR / EBY,Downregulated,,K14765 U3 small nucleolar ribonucleoprotein protein LCP5 | (RefSeq) LCP5; Lcp5p
jgi|Sacce1|2443|YGL123W,-3.650337693146375,3.4077475367363093e-06,5.467532587456885,GNHR / EBY,Downregulated,,"K02981 small subunit ribosomal protein S2e | (RefSeq) RPS2, RPS4, SUP138, SUP38, SUP44; ribosomal 40S subunit protein S2"
jgi|Sacce1|6105|YPL245W,-3.656084636077955,5.251777721968276e-07,6.279693663421376,GNHR / EBY,Downregulated,,K09384 uncharacterized protein | (RefSeq) uncharacterized protein
jgi|Sacce1|5912|YOR254C,-3.6560967690180513,4.862174673056237e-09,8.313169443233978,GNHR / EBY,Downregulated,,"K09540 translocation protein SEC63 | (RefSeq) SEC63, PTL1; protein-transporting protein SEC63"
jgi|Sacce1|5246|YNL132W,-3.6868780767879072,3.3426541819148505e-06,5.475908551512347,GNHR / EBY,Downregulated,,"K14521 N-acetyltransferase 10 [EC:2.3.1.-] | (RefSeq) KRE33, RRA1; ribosome biosynthesis protein KRE33"
jgi|Sacce1|6140|YPL211W,-3.7110210597770266,5.6682775095842514e-05,4.246548895557461,GNHR / EBY,Downregulated,,K07565 60S ribosome subunit biogenesis protein NIP7 | (RefSeq) NIP7; ribosome biosynthesis protein NIP7
jgi|Sacce1|6276|YPL081W,-3.7110710520638195,9.267450834017472e-06,5.033039709325542,GNHR / EBY,Downregulated,,K02997 small subunit ribosomal protein S9e | (RefSeq) RPS9A; ribosomal 40S subunit protein S9A
jgi|Sacce1|337|YBR088C,-3.7180003873416747,1.1322417355599652e-06,5.946060840628491,GNHR / EBY,Downregulated,DNA-directed DNA polymerase,K04802 proliferating cell nuclear antigen | (RefSeq) POL30; proliferating cell nuclear antigen
jgi|Sacce1|5318|YNL066W,-3.723401513747789,5.446279325915386e-06,5.263900088557417,GNHR / EBY,Downregulated,,"K01238 SUN family beta-glucosidase [EC:3.2.1.-] | (RefSeq) SUN4, SCW3; putative glucosidase SUN4"
jgi|Sacce1|2310|YGL253W,-3.728413614703554,2.5432114515825158e-06,5.594617529545982,GNHR / EBY,Downregulated,Hexokinase,"K00844 hexokinase [EC:2.7.1.1] | (RefSeq) HXK2, HEX1, HKB, SCI2; hexokinase 2"
jgi|Sacce1|778|YDL229W,-3.744395308438333,1.757244618240028e-05,4.755167778085167,GNHR / EBY,Downregulated,,"K03283 heat shock 70kDa protein 1/6/8 | (RefSeq) SSB1, YG101; Hsp70 family ATPase SSB1"
jgi|Sacce1|3284|YJL148W,-3.7475933790383062,4.399492434100802e-07,6.356597424828433,GNHR / EBY,Downregulated,DNA-directed RNA polymerase,"K03003 DNA-directed RNA polymerase I subunit RPA34 | (RefSeq) RPA34, CST21; DNA-directed RNA polymerase I subunit RPA34"
jgi|Sacce1|1454|YDR414C,-3.751908928412691,1.3982171930241671e-06,5.854425361919773,GNHR / EBY,Downregulated,,"no KO assigned | (RefSeq) ERD1, LDB2; Erd1p"
jgi|Sacce1|5564|YOL077C,-3.756367751580766,2.1218719275640777e-06,5.6732808328902715,GNHR / EBY,Downregulated,,K14820 ribosome biogenesis protein BRX1 | (RefSeq) BRX1; ribosome biogenesis protein BRX1
jgi|Sacce1|3003|YHR052W,-3.7785370837574197,2.134386255020911e-07,6.670726984515697,GNHR / EBY,Downregulated,,"K14783 proteasome-interacting protein CIC1 | (RefSeq) CIC1, NSA3; Cic1p"
jgi|Sacce1|3531|YJR097W,-3.7827915089605533,1.4449860955936096e-07,6.8401363318943,GNHR / EBY,Downregulated,,"K17867 diphthamide biosynthesis protein 4 | (RefSeq) JJJ3, DPH4; Jjj3p"
jgi|Sacce1|6346|YPL012W,-3.7835359120996825,2.3026337217306002e-05,4.637775139448863,GNHR / EBY,Downregulated,,K14794 ribosomal RNA-processing protein 12 | (RefSeq) RRP12; mRNA-binding protein RRP12
jgi|Sacce1|717|YCR072C,-3.8581317031181386,4.68372158253302e-06,5.329408928877925,GNHR / EBY,Downregulated,2-acetyl-1-alkylglycerophosphocholine esterase,K14855 ribosome assembly protein 4 | (RefSeq) RSA4; Rsa4p
jgi|Sacce1|6463|YPR102C,-3.858749016009765,4.697882149258114e-05,4.328097882102656,GNHR / EBY,Downregulated,,K02868 large subunit ribosomal protein L11e | (RefSeq) RPL11A; ribosomal 60S subunit protein L11A
jgi|Sacce1|2704|YGR128C,-3.904937451222646,3.002840568066299e-05,4.52246772549237,GNHR / EBY,Downregulated,,K14547 U3 small nucleolar RNA-associated protein 8 | (RefSeq) UTP8; Utp8p
jgi|Sacce1|1766|YIL015W,-3.964536460155547,4.5854835533402964e-08,7.338614859890537,GNHR / EBY,Downregulated,Barrierpepsin,"K01383 barrierpepsin [EC:3.4.23.35] | (RefSeq) BAR1, SST1; aspartyl protease BAR1"
jgi|Sacce1|1124|YDR101C,-3.97881091992892,7.070313977235204e-05,4.15056129970339,GNHR / EBY,Downregulated,Methionyl aminopeptidase,K14813 metalloprotease ARX1 [EC:3.-.-.-] | (RefSeq) ARX1; putative hydrolase
jgi|Sacce1|4504|YLR448W,-3.995797345432664,9.88079258777002e-06,5.005208217083535,GNHR / EBY,Downregulated,,K02934 large subunit ribosomal protein L6e | (RefSeq) RPL6B; ribosomal 60S subunit protein L6B
jgi|Sacce1|210|YBL031W,-4.049086372001842,8.750019808204238e-08,7.0579909638252225,GNHR / EBY,Downregulated,,no KO assigned | (RefSeq) SHE1; She1p
jgi|Sacce1|3023|YHR068W,-4.059839222701786,7.247574767434745e-07,6.139807295680885,GNHR / EBY,Downregulated,,K00809 deoxyhypusine synthase [EC:2.5.1.46] | (RefSeq) DYS1; deoxyhypusine synthase
jgi|Sacce1|4627|YML043C,-4.120462704784625,5.759889121488695e-05,4.239585876713785,GNHR / EBY,Downregulated,,K15222 RNA polymerase I-specific transcription initiation factor RRN11 | (RefSeq) RRN11; Rrn11p
jgi|Sacce1|4223|YLR186W,-4.170542852102681,2.3590418666470377e-06,5.627264351487258,GNHR / EBY,Downregulated,,"K14568 rRNA small subunit pseudouridine methyltransferase Nep1 [EC:2.1.1.260] | (RefSeq) EMG1, NEP1; 18S rRNA pseudouridine methyltransferase"
jgi|Sacce1|4234|YLR197W,-4.306280399175124,1.1828902674683904e-05,4.927055541461119,GNHR / EBY,Downregulated,,"K14564 nucleolar protein 56 | (RefSeq) NOP56, SIK1; snoRNP complex protein NOP56"
jgi|Sacce1|2699|YGR123C,-4.311355787631871,1.45013376842025e-06,5.838591934173862,GNHR / EBY,Downregulated,Serine/threonine specific protein phosphatase,K04460 serine/threonine-protein phosphatase 5 [EC:3.1.3.16] | (RefSeq) PPT1; protein serine/threonine phosphatase
jgi|Sacce1|6092|YPL256C,-4.378595034713285,5.436066951464342e-06,5.264715203066758,GNHR / EBY,Downregulated,,K06650 G1/S-specific cyclin CLN2 | (RefSeq) CLN2; cyclin CLN2
jgi|Sacce1|3610|YKL216W,-4.699158413713653,9.20834981643396e-07,6.035818190631392,GNHR / EBY,Downregulated,Dihydroorotate oxidase,K00226 dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1] | (RefSeq) URA1; dihydroorotate dehydrogenase
jgi|Sacce1|4794|YMR116C,-4.781164263130063,2.178462122375309e-08,7.661849986881039,GNHR / EBY,Downregulated,2-acetyl-1-alkylglycerophosphocholine esterase,"K14753 guanine nucleotide-binding protein subunit beta-2-like 1 protein | (RefSeq) ASC1, ASU9, CPC2, NAD1; ribosomal 40S subunit protein ASC1"
jgi|Sacce1|681|YCR034W,-5.095070196626408,9.025896446787486e-05,4.044509653404701,GNHR / EBY,Downregulated,,"K10245 fatty acid elongase 2 [EC:2.3.1.199] | (RefSeq) ELO2, FEN1, GNS1, VBM2; fatty acid elongase ELO2"
jgi|Sacce1|1168|YDR144C,-5.782329101482709,2.893367609855587e-05,4.538596384606662,GNHR / EBY,Downregulated,Yapsin 1,"K06009 yapsin 1/2 [EC:3.4.23.41] | (RefSeq) MKC7, YPS2; aspartyl protease"
jgi|Sacce1|4423|YLR372W,-5.791708486316173,5.708570740755424e-05,4.2434726127877145,GNHR / EBY,Downregulated,,"K10246 fatty acid elongase 3 [EC:2.3.1.199] | (RefSeq) ELO3, APA1, SRE1, SUR4, VBM1; fatty acid elongase ELO3"
jgi|Sacce1|780|YDL227C,-6.455541759628503,1.8023162162127307e-05,4.74416900974529,GNHR / EBY,Downregulated,,no KO assigned | (RefSeq) HO; Hop
jgi|Sacce1|5180|YNL194C,9.190327715214021,8.00607215617168e-05,4.096580500055797,GNHR / EBY,Upregulated,,K27385 SUR7 family protein | (RefSeq) uncharacterized protein
jgi|Sacce1|5588|YOL052C-A,7.703502928753751,1.562122680295413e-07,6.806284862082822,GNHR / EBY,Upregulated,,"no KO assigned | (RefSeq) DDR2, YOL053C-A; Ddr2p"
jgi|Sacce1|1026|YDR007W,6.082387180965905,2.280936375294228e-05,4.64188682881542,GNHR / EBY,Upregulated,Phosphoribosylanthranilate isomerase,K01817 phosphoribosylanthranilate isomerase [EC:5.3.1.24] | (RefSeq) TRP1; phosphoribosylanthranilate isomerase TRP1
jgi|Sacce1|3740|YKL093W,5.776903721501909,3.793368977684564e-05,4.42097491179796,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) MBR1; Mbr1p
jgi|Sacce1|478|YBR214W,5.307459307549599,2.9822185497952422e-06,5.525460532750187,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) SDS24; Sds24p
jgi|Sacce1|2217|YFL014W,4.344328220250336,4.683014348178896e-05,4.329474511591105,GNHR / EBY,Upregulated,,"no KO assigned | (RefSeq) HSP12, GLP1, HOR5; lipid-binding protein HSP12"
jgi|Sacce1|4404|YLR356W,4.263713431801287,5.0649735968902365e-08,7.295422814223693,GNHR / EBY,Upregulated,,K19717 autophagy-related protein 33 | (RefSeq) ATG33; Atg33p
jgi|Sacce1|5841|YOR185C,4.06903963715909,8.516094869359294e-05,4.069759509163053,GNHR / EBY,Upregulated,,"K07936 GTP-binding nuclear protein Ran | (RefSeq) GSP2, CNR2; Ran GTPase GSP2"
jgi|Sacce1|5137|YNL237W,3.8733767512581827,3.6506083785147845e-05,4.437634753786063,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) YTP1; Ytp1p
jgi|Sacce1|4099|YLR080W,3.808437623835307,1.3672443226612889e-06,5.864153871311885,GNHR / EBY,Upregulated,,"K10080 lectin, mannose-binding 1 | (RefSeq) EMP46; Emp46p"
jgi|Sacce1|5244|YNL134C,3.7912704949091833,2.102084989205645e-05,4.6773497290323895,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|1292|YDR262W,3.4838701211744127,7.153514376794239e-06,5.145480545685103,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|2183|YFL042C,3.2847291720392975,4.110537592897838e-05,4.386101375602992,GNHR / EBY,Upregulated,Sterol glucosyltransferase,"K27898 protein Aster | (RefSeq) LAM5, LTC2, YFL043C; Lam5p"
jgi|Sacce1|5370|YNL015W,3.2681723128616005,6.939345287741572e-07,6.15868150235984,GNHR / EBY,Upregulated,,"no KO assigned | (RefSeq) PBI2, LMA1; Pbi2p"
jgi|Sacce1|6155|YPL196W,3.2153866535833475,1.0390535988043027e-05,4.9833620491083135,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) OXR1; Oxr1p
jgi|Sacce1|4049|YLR030W,3.1996036331268707,9.320896709628569e-08,7.030542304672815,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|6073|YPL277C,3.170786251355442,1.7294620206226264e-06,5.762088970750011,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|3213|YJL217W,3.0894146757580923,3.9807956108957693e-07,6.400030120164924,GNHR / EBY,Upregulated,,K09702 uncharacterized protein | (RefSeq) REE1; Ree1p
jgi|Sacce1|6422|YPR061C,3.0806523920013458,9.844716505636264e-05,4.006796785550294,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) JID1; Jid1p
jgi|Sacce1|6072|YPL278C,3.0017632368841736,7.737263378260997e-05,4.111412619404703,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|5041|YNL332W,2.9570453686756037,1.5750324038244738e-06,5.802710506853811,GNHR / EBY,Upregulated,,K18278 pyrimidine precursor biosynthesis enzyme | (RefSeq) THI12; 4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase
jgi|Sacce1|3793|YKL043W,2.7568025653702626,2.6496606278932042e-05,4.576809747524204,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) PHD1; Phd1p
jgi|Sacce1|6518|YPR154W,2.6831873331868286,2.5171951261855582e-05,4.599083117808378,GNHR / EBY,Upregulated,,"K20522 LAS seventeen-binding protein 1/2 | (RefSeq) PIN3, LSB2; Pin3p"
jgi|Sacce1|2590|YGR019W,2.6519290987638247,3.5943254865145615e-05,4.444382597623073,GNHR / EBY,Upregulated,4-aminobutyrate aminotransferase,K13524 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22] | (RefSeq) UGA1; 4-aminobutyrate transaminase
jgi|Sacce1|4383|YLR337C,2.619793012940585,4.620035813181504e-05,4.335354657905601,GNHR / EBY,Upregulated,Acid--D-amino-acid ligases (peptide synthases),"no KO assigned | (RefSeq) VRP1, END5, MDP2, YLR337W; Vrp1p"
jgi|Sacce1|3687|YKL141W,2.5473229609073855,1.1386417519944556e-05,4.943612895416137,GNHR / EBY,Upregulated,Succinate dehydrogenase (ubiquinone),"K00236 succinate dehydrogenase (ubiquinone) cytochrome b560 subunit | (RefSeq) SDH3, CYB3, YKL4; succinate dehydrogenase cytochrome b subunit SDH3"
jgi|Sacce1|4342|YLR299W,2.5249032896637225,3.653782416812265e-06,5.437257318502729,GNHR / EBY,Upregulated,Gamma-glutamyltransferase,"K00681 gamma-glutamyltranspeptidase / glutathione hydrolase [EC:2.3.2.2 3.4.19.13] | (RefSeq) ECM38, CIS2; gamma-glutamyltransferase"
jgi|Sacce1|5671|YOR023C,2.5231779694406646,1.0654017967164254e-05,4.972486575147049,GNHR / EBY,Upregulated,,K11370 ADA HAT complex component 1 | (RefSeq) AHC1; Ahc1p
jgi|Sacce1|3069|YHR106W,2.458386037368804,9.549678180637908e-05,4.02001126367574,GNHR / EBY,Upregulated,,K00384 thioredoxin reductase (NADPH) [EC:1.8.1.9] | (RefSeq) TRR2; thioredoxin-disulfide reductase TRR2
jgi|Sacce1|3990|YLL029W,2.4518134342691167,5.982107127692938e-05,4.223145813880877,GNHR / EBY,Upregulated,Xaa-Pro aminopeptidase,K01262 Xaa-Pro aminopeptidase [EC:3.4.11.9] | (RefSeq) FRA1; aminopeptidase P
jgi|Sacce1|5681|YOR032W-A,2.424257193563492,2.3707538468881973e-07,6.625113536063052,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|1744|YIL033C,2.3667552020459595,1.6171733892204743e-06,5.791243413646669,GNHR / EBY,Upregulated,Phosphotransferases with an alcohol group as acceptor,"K04739 cAMP-dependent protein kinase regulator | (RefSeq) BCY1, SRA1; cAMP-dependent protein kinase regulatory subunit BCY1"
jgi|Sacce1|707|YCR060W,2.347492821390427,8.999093983864243e-06,5.045801212517898,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) TAH1; Tah1p
jgi|Sacce1|570|YBR299W,2.2477851529930217,3.801559248848637e-05,4.420038236468165,GNHR / EBY,Upregulated,Alpha-glucosidase,"K01182 oligo-1,6-glucosidase [EC:3.2.1.10] | (RefSeq) MAL32; alpha-glucosidase MAL32"
jgi|Sacce1|6077|YPL271W,2.175839938319605,4.033498984250701e-06,5.394318048088656,GNHR / EBY,Upregulated,H(+)-transporting two-sector ATPase,K02135 F-type H+-transporting ATPase subunit epsilon | (RefSeq) ATP15; F1F0 ATP synthase subunit epsilon
jgi|Sacce1|3169|YHR195W,2.173946344516378,6.896092942459357e-07,6.161396893916924,GNHR / EBY,Upregulated,,"K22264 nucleus-vacuole junction protein 1 | (RefSeq) NVJ1, VAB36; Nvj1p"
jgi|Sacce1|2004|YER066W,2.1702432531209457,1.1423068832259715e-05,4.942217206258863,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) RRT13; Rrt13p
jgi|Sacce1|4230|YLR193C,2.1582950008863935,4.634671711199499e-05,4.3339810229140685,GNHR / EBY,Upregulated,,"K27964 PRELI domain-containing protein 1, mitochondrial | (RefSeq) UPS1; Ups1p"
jgi|Sacce1|2118|YER158C,2.119871289920995,3.2690932532275445e-06,5.4855726906816376,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|1616|YIL152W,2.1064375466791523,2.4495427027233468e-06,5.610914985113363,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) VPR1; Vpr1p
jgi|Sacce1|3076|YHR113W,2.0876108468731163,6.253385517630435e-08,7.203884796488284,GNHR / EBY,Upregulated,Aspartyl aminopeptidase,K01267 aspartyl aminopeptidase [EC:3.4.11.21] | (RefSeq) APE4; aspartyl aminopeptidase
jgi|Sacce1|340|YBR090C,2.048337947240526,3.5077947344680444e-06,5.454965828161205,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|6542|YPR172W,2.0150194496805724,1.312294765037696e-05,4.881968603640972,GNHR / EBY,Upregulated,,no KO assigned | (RefSeq) pyridoxal 5'-phosphate synthase
jgi|Sacce1|807|YDL200C,2.0119843536605364,5.578479325721389e-06,5.253484172111519,GNHR / EBY,Upregulated,Methylated-DNA--[protein]-cysteine S-methyltransferase,K00567 methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63] | (RefSeq) MGT1; methylated-DNA--protein-cysteine methyltransferase
jgi|Sacce1|3765|YKL068W-A,-2.0639295516521776,2.242426330834133e-06,5.649281815680864,GNSR / EBY,Downregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|1375|YDR342C,6.735570020670652,5.13310214866024e-05,4.289620093199189,GNSR / EBY,Upregulated,L-arabinose isomerase,"K08139 MFS transporter, SP family, sugar:H+ symporter | (RefSeq) HXT7; hexose transporter HXT7"
jgi|Sacce1|2830|YGR248W,5.04551472796624,2.9472607064544194e-07,6.5305814459733895,GNSR / EBY,Upregulated,6-phosphogluconolactonase,K01057 6-phosphogluconolactonase [EC:3.1.1.31] | (RefSeq) SOL4; 6-phosphogluconolactonase SOL4
jgi|Sacce1|5913|YOR255W,4.96073939778594,7.68608782468438e-05,4.114294657399918,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) OSW1; Osw1p
jgi|Sacce1|1988|YER053C,4.016463388810022,2.8084513776117124e-06,5.551533090612024,GNSR / EBY,Upregulated,,"K15102 solute carrier family 25 (mitochondrial phosphate transporter), member 3 | (RefSeq) PIC2; Cu/Pi carrier"
jgi|Sacce1|3102|YHR137W,3.917381400375848,3.0392256645865966e-06,5.517237052060181,GNSR / EBY,Upregulated,Transaminases (aminotransferases),K05821 aromatic amino acid aminotransferase II [EC:2.6.1.58 2.6.1.28] | (RefSeq) ARO9; aromatic-amino-acid:2-oxoglutarate transaminase
jgi|Sacce1|2023|YER079W,3.553996649477743,5.978664493535835e-07,6.22339581732652,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|2359|YGL205W,3.293945098078122,5.616483993283775e-06,5.250535474497287,GNSR / EBY,Upregulated,Acyl-CoA oxidase,"K00232 acyl-CoA oxidase [EC:1.3.3.6] | (RefSeq) POX1, FOX1; acyl-CoA oxidase"
jgi|Sacce1|5469|YOL165C,3.2381659501242694,2.572174791771263e-05,4.589699522325413,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) AAD15; putative aryl-alcohol dehydrogenase
jgi|Sacce1|6120|YPL230W,3.227423198972685,1.717605313143753e-06,5.765076625147585,GNSR / EBY,Upregulated,,"K21544 C2H2 transcription facotor | (RefSeq) USV1, NSF1; Usv1p"
jgi|Sacce1|402|YBR145W,3.128035049347231,2.4725146588715983e-05,4.606861124908468,GNSR / EBY,Upregulated,Alcohol dehydrogenase,"K13953 alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1] | (RefSeq) ADH5; alcohol dehydrogenase ADH5"
jgi|Sacce1|5289|YNL093W,2.9736666782603223,1.3720490656491598e-05,4.862630357609104,GNSR / EBY,Upregulated,,"K07976 Rab family, other | (RefSeq) YPT53; Rab family GTPase YPT53"
jgi|Sacce1|293|YBR050C,2.9449417826800794,6.02029459385792e-05,4.22038225668959,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) REG2; protein phosphatase regulator REG2
jgi|Sacce1|5232|YNL144C,2.8949294619667194,1.5994288343025488e-05,4.7960350788416966,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) uncharacterized protein
jgi|Sacce1|1288|YDR258C,2.8059203933047736,1.0112403642745567e-06,5.995145603587163,GNSR / EBY,Upregulated,,K03695 ATP-dependent Clp protease ATP-binding subunit ClpB | (RefSeq) HSP78; chaperone ATPase HSP78
jgi|Sacce1|1092|YDR070C,2.731498286435818,5.9019880736844483e-05,4.229001672426413,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) FMP16; Fmp16p
jgi|Sacce1|2532|YGL037C,2.6710834556917784,5.678791000214544e-05,4.245744114610044,GNSR / EBY,Upregulated,Nicotinamidase,K01440 nicotinamidase [EC:3.5.1.19] | (RefSeq) PNC1; nicotinamidase
jgi|Sacce1|6325|YPL033C,2.6233754050618208,2.3285095139506677e-05,4.632921983263637,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) SRL4; Srl4p
jgi|Sacce1|6243|YPL113C,2.5139969484985936,5.544888994175547e-05,4.256107143779849,GNSR / EBY,Upregulated,,no KO assigned | (RefSeq) glyoxylate reductase
jgi|Sacce1|1660|YIL111W,2.477536395714755,9.120825991203956e-05,4.039965829744138,GNSR / EBY,Upregulated,Cytochrome-c oxidase,K02263 cytochrome c oxidase subunit 4 | (RefSeq) COX5B; cytochrome c oxidase subunit Vb
jgi|Sacce1|427|YBR169C,2.475698738093272,6.942809331662127e-06,5.15846476148175,GNSR / EBY,Upregulated,,K09485 heat shock protein 110kDa | (RefSeq) SSE2; adenyl-nucleotide exchange factor SSE2
jgi|Sacce1|2616|YGR043C,2.469581488108563,9.727028219427155e-05,4.012019824175539,GNSR / EBY,Upregulated,Transaldolase,K00616 transaldolase [EC:2.2.1.2] | (RefSeq) NQM1; sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate transaldolase NQM1
